Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,ES,PK,,1,1,trophies,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,ES,US,,,1,trophies,,H,F
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,PK,,9,5,trophies,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,TJ,,1,,trophies,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,US,XX,1,,trophies,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,RU,PK,,,1,trophies,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,AT,PK,1,,trophies,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,CA,PK,,1,skins,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,CA,PK,,1,skulls,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,CA,PK,1,,trophies,,H,W
2014,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,PK,,5,5,trophies,,H,W
2014,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,CH,ZW,,1,,skins,,H,W
2014,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,CH,ZW,,1,,trophies,,H,W
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AR,US,,,4,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,BE,ZA,,2,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,US,,1,,bodies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,US,,1,,skins,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,US,,2,,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,3,,bodies,,H,W
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,1,9,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,3,,trophies,,H,W
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CZ,ZA,,,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DE,ZA,,,1,skulls,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DE,ZA,,1,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DK,ZA,XX,1,,trophies,,H,W
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DK,ZA,,,4,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,ES,US,,1,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,ES,ZA,,1,,bodies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,ES,ZA,,8,11,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,FI,ZA,,1,,trophies,,H,W
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,FR,ZA,,1,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,GB,ZA,,,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,HU,ZA,,2,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,HU,ZA,,1,,trophies,,H,W
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,IT,ZA,,,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LB,ZA,,,3,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LV,ZA,,2,,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MC,ZA,,,2,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MX,ZA,,2,3,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,NO,ZA,,,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,PT,ZA,,1,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,RU,ZA,,,2,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SE,ZA,,1,3,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SK,ZA,,2,,horns,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SK,ZA,,3,,skins,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SK,ZA,,3,,skulls,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SK,ZA,,,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SZ,ZA,,1,,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,UA,ZA,,,1,trophies,,H,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,UA,ZA,,2,,trophies,,H,W
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,MX,,,1,trophies,,H,C
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,ZA,US,,,1,trophies,,H,F
2014,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,DE,US,,1,1,trophies,,H,F
2014,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,ES,US,,1,1,trophies,,H,F
2014,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,ES,ZA,,1,,trophies,,H,F
2014,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,ZA,,,1,trophies,,H,F
2014,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,IT,ZA,,,1,trophies,,H,W
2014,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,SE,ZA,,,1,trophies,,H,W
2014,I,Ovis aries ophion,Mammalia,Artiodactyla,Bovidae,Ovis,SV,US,,,1,trophies,,H,F
2014,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,DE,CH,XX,12,4,derivatives,,L,I
2014,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,DE,CH,XX,,7,fibres,,L,I
2014,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,DE,CH,XX,,1,hair,,L,I
2014,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,US,CH,XX,11,,garments,,L,I
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,LY,ZA,,,5,live,,B,C
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,ZA,,,2,live,,B,C
2014,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,PH,,,2,live,,B,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,ZA,,,2,live,,B,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,BR,ZA,,,8,live,,B,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,IL,,,6,specimens,,M,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,KW,ZA,,,4,live,,B,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,LY,ZA,,,1,live,,B,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,MY,ZA,,,2,live,,B,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,ZA,,,4,live,,B,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,ZA,,1,2,live,,B,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,BR,ZA,,,24,live,,B,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,ZA,,,2,live,,B,C
2014,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,BR,ZA,,,6,live,,B,C
2014,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,,5,live,,B,C
2014,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,GR,PH,,,3,live,,B,C
2014,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,ID,PH,,,1,live,,B,C
2014,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,KW,ZA,,,2,live,,B,C
2014,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,PH,TH,PH,,28,live,,B,C
2014,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,PH,TH,,80,,live,,B,C
2014,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,TH,PH,,12,12,live,,B,C
2014,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,RU,FR,PL,,1,live,,B,F
2014,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,IL,DE,,,1,live,,B,C
2014,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,NO,DE,CH,1,1,live,,B,C
2014,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,NO,DE,,3,3,live,,B,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,DE,,4,,live,,B,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,TH,SK,,2,,live,,B,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,DE,GB,,1,,live,,B,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,ZA,DK,,,2,specimens,,M,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,,10,,live,,B,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,KR,GB,XX,1,,specimens,,M,O
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,SG,GB,XX,1,,specimens,ml,M,O
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,GB,XX,15,3,specimens,ml,M,O
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,GB,XX,5,,specimens,,M,I
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,GB,XX,6,,specimens,,M,O
2014,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,RU,DE,GB,,1,live,,B,C
2014,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,,12,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,AT,1,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,DE,5,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,GB,1,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,,1,,live,,B,C
2014,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,FR,,,78,specimens,g,M,C
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KR,BE,XX,,1,carvings,,E,O
2014,I,Oreophasis derbianus,Aves,Galliformes,Cracidae,Oreophasis,CN,BE,BE,1,,specimens,,E,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,BH,XX,,4,leather products (small),,E,W
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,BH,XX,,1,trophies,,E,W
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BT,AE,XX,3,,leather products (small),,E,W
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BT,AE,XX,1,,trophies,,E,
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,NA,,,1,trophies,,H,W
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,US,XX,,1,bodies,,E,O
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,ZA,,,1,skulls,,H,W
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ME,MZ,,,1,skins,,H,W
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PT,XX,ZA,1,,trophies,,H,W
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,MZ,,,2,skins,,H,W
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,2,,skulls,,E,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,5500,,live,,B,D
2014,I,Priodontes maximus,Mammalia,Cingulata,Dasypodidae,Priodontes,CH,ES,VE,,3,carvings,,E,O
2014,I,Priodontes maximus,Mammalia,Cingulata,Dasypodidae,Priodontes,CH,ES,XX,,4,carvings,,E,O
2014,I,Priodontes maximus,Mammalia,Cingulata,Dasypodidae,Priodontes,NL,CH,VE,,2,claws,,E,O
2014,I,Priodontes maximus,Mammalia,Cingulata,Dasypodidae,Priodontes,NL,CH,VE,,2,derivatives,,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,PT,XX,,5,ivory carvings,,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,KR,BE,XX,,12,ivory carvings,,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,RU,XX,3,,ivory carvings,,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,NL,XX,,3,ivory carvings,,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,,1,,ivory pieces,,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,NL,XX,1,,carvings,,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,NL,XX,1,,ivory pieces,m3,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PT,XX,4,,ivory pieces,,E,O
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,4,6,ivory carvings,,L,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,2,2,tusks,,L,I
2014,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,XX,PL,XX,,7,ivory carvings,,E,O
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,,100,specimens,ml,B,I
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,,200,specimens,,B,C
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,,1,1,live,,B,F
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,,100,,specimens,ml,M,F
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,LA,,11,,live,,B,C
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CH,XX,,3,ivory carvings,,E,O
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,LA,,4,,live,,B,C
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,BR,XX,1,,ivory carvings,,E,O
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,BR,,,1,ivory pieces,,E,O
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,CH,DE,,20,specimens,ml,M,F
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SG,GB,XX,4,,ivory pieces,,E,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,BH,XX,,4,ivory carvings,,E,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,BH,XX,,1,tusks,,E,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZW,,4,,bodies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZW,,2,,feet,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZW,,8,,specimens,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZW,,1,,tails,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZW,,1,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZW,,2,,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,TZ,,2,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,MZ,,2,2,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,US,XX,2,2,ivory carvings,,E,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,MZ,,,1,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,MZ,,1,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BH,AE,XX,,5,ivory pieces,,E,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,BW,,2,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,,13,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BT,AE,XX,4,,ivory carvings,,E,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BT,AE,XX,,5,ivory pieces,,E,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BT,AE,XX,1,,trophies,,E,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BT,AE,XX,1,,tusks,,E,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,MZ,,2,,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,AT,ZW,1,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,AT,ZW,2,,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZW,,75,,tusks,kg,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,MZ,,1,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,6,6,skin pieces,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,1,1,tails,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,4,1,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,8,3,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,MZ,2,2,ears,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,MZ,2,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,MZ,4,2,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,BM,,,1,ivory carvings,,L,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZA,,2,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZM,,1,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,TZ,11,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,MZ,,,1,skulls,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,MZ,,3,1,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,MZ,,1,,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,TZ,,3,,feet,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,TZ,,1,2,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,MZ,,4,feet,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,MZ,,40,hair,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,MZ,,1,skulls,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,MZ,,3,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,MZ,,4,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ET,AE,XX,,4,ivory pieces,,E,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ET,AE,XX,,1,tusks,,E,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,MZ,,,2,derivatives,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,MZ,,,1,tails,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,MZ,,,6,teeth,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,MZ,,,2,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,MZ,,,1,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,1,tails,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,16,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,2,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,MZ,,4,feet,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,MZ,,2,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,ZA,MZ,,1,tails,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,ZA,MZ,1,,trophies,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,ZA,MZ,,2,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ID,ZA,TZ,,4,feet,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,MZ,,,1,tails,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,MZ,,,2,tusks,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,TZ,,,1,skins,,H,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,TZ,,3,2,trophies,,H,W
