Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,DK,GL,,5,25,carvings,,P,W
2013,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,DK,GL,,13,,specimens,,S,W
2013,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,ES,RU,,1,,carvings,,Q,O
2013,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,FR,CA,MO,8,,garments,,Q,O
2013,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,GB,AU,XX,,6,bones,,Q,O
2013,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,GB,AU,XX,6,,garments,,Q,O
2013,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,NO,GL,,,69,specimens,,S,W
2013,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,AU,US,XX,,1,baleen,,P,O
2013,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,XX,TR,XX,,7,carvings,,Q,O
2013,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,US,GB,XX,1,,bones,,S,W
2013,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,NO,,5,baleen,,S,O
2013,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,,,1,bone pieces,,S,W
2013,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,,,63,skin pieces,,S,W
2013,I,Eubalaena japonica,Mammalia,Cetacea,Balaenidae,Eubalaena,US,CA,,5,,bone pieces,g,S,W
2013,I,Balaenoptera spp.,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NC,VU,,,1,specimens,,S,O
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,GL,,,30,specimens,,S,W
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,NO,,,3,bones,,S,W
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,,2,bones,,P,W
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,ES,IS,,,10,baleen,,S,W
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,ES,IS,,,60,specimens,,S,W
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,KR,CN,XX,6,,specimens,,Q,O
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,KR,CN,,,7,specimens,,Q,O
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,GL,,,3,specimens,,S,W
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,NO,,,6,specimens,g,S,W
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AQ,,1,,specimens,kg,S,W
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,DE,XX,1,,meat,,P,I
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,GB,XX,1,,meat,,P,I
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,XX,100,,meat,g,P,I
2013,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NO,,6,,meat,,P,I
2013,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AQ,,26,,specimens,,S,W
2013,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,KR,JP,,1,1001,bones,kg,S,W
2013,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,200,,meat,g,P,I
2013,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,,6.2,skins,g,S,W
2013,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,36,,specimens,,S,W
2013,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,PH,US,PH,,3,specimens,,S,W
2013,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,ZA,MG,,,26,specimens,cm,S,W
2013,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,ZA,MG,,,3,specimens,g,S,W
2013,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,AU,AQ,,10,,specimens,,S,W
2013,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,AU,NZ,,,323,specimens,,S,W
2013,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,IS,,,8,specimens,g,S,W
2013,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NZ,ZZ,,300,,specimens,,S,X
2013,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,GB,XX,4,,bones,,S,W
2013,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,,0.4,skins,g,S,W
2013,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,2,,specimens,,S,W
2013,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,XX,CL,,,122,specimens,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,IS,,2000,,specimens,g,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,IS,,,400,specimens,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,,,10,specimens,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CH,IS,,,10,bones,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CH,IS,,1,,derivatives,,Q,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CH,IS,,6,,specimens,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,NO,,,3,bones,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,ES,IS,,,20,baleen,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GL,IS,,,43,specimens,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,IS,GL,,,43,specimens,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,GL,,,42,specimens,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,NO,,,66,specimens,g,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NO,IS,,,95,specimens,,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,XX,640,,meat,g,P,I
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,XX,1,,meat,,P,I
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,3,,meat,,P,I
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,,3,skins,g,S,W
2013,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,12,,specimens,,S,W
2013,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,CA,US,1,,baleen,,P,I
2013,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,CA,US,1,,baleen,,P,W
2013,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,CO,XX,1,,bone carvings,,Q,O
2013,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,IS,,0.26,,meat,kg,P,I
2013,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,IS,,1,,meat,,P,I
2013,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,JP,,10,,meat,,P,I
2013,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,NO,,10,,meat,,P,I
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,AU,AQ,,30,,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,AU,NZ,,,108,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,BE,TO,,700,,bones,kg,P,O
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,BR,CL,,6.45,,bodies,g,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,,,30,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,DK,GL,,3,3,bones,,P,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,FR,MG,,,100,specimens,g,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NL,FR,,,60,specimens,ml,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NL,IS,,,64,specimens,g,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NL,NO,,,47,specimens,g,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,AU,NZ,,65,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,AU,,65,,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,FR,,,226,skin pieces,g,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,FR,,,60,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,NC,,226,,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,PF,,60,,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,TO,,1,,bones,,P,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,XX,,100,,specimens,,S,X
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AQ,,89,,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,US,1,,baleen,,P,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,,6,skins,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,20,,specimens,,S,W
2013,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,XX,CL,,,38,specimens,,S,W
2013,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,DE,MG,,,4,scales,mg,S,W
2013,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,DE,MG,,4,,specimens,mg,S,W
2013,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,TH,ZA,,1,1,live,,P,C
2013,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,JM,,,20,skin pieces,,S,W
2013,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,CN,US,,,1,trophies,,P,F
2013,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,US,GB,XX,1,,skulls,,P,I
2013,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,KR,CN,XX,1,,bodies,,Q,O
2013,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,KR,CN,,,1,bodies,,Q,O
2013,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,US,AT,XX,,1,horns,,Q,O
2013,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,SE,NO,PK,1,,trophies,,P,W
2013,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,LA,,2,,horns,,P,I
2013,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,CN,US,,,3,trophies,,P,F
2013,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,GB,AE,,65,,specimens,ml,S,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AT,ZA,,1,,trophies,,P,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CN,US,,,2,trophies,,P,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,FR,ZA,,3,,trophies,,P,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,GB,AE,,200,,specimens,ml,S,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,GB,AE,,,200,specimens,,S,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,GB,TN,,150,,specimens,,S,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,KW,AE,,,6,live,,P,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LY,AE,,,2,live,,P,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,OM,AE,,,2,live,,P,F
2013,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,QA,AE,,3,3,live,,P,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,BE,CA,,1,,bodies,,P,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,BE,CA,,,1,horns,,P,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,BE,CA,,,1,skins,,P,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,AE,,800,,specimens,g,S,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,SA,,,50,specimens,ml,S,C
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,KR,CN,CO,,1,bodies,,Q,O
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,KR,CN,XX,1,,specimens,,Q,O
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,LY,AE,,,2,live,,P,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,OM,AE,,,15,live,,P,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,OM,UA,,3,,live,,P,C
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,OM,UA,,2,,live,,P,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,QA,AE,,4,4,live,,P,C
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,QA,AE,,27,40,live,,P,F
2013,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,QA,AE,,,60,live,,P,W
2013,I,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,AE,BH,XX,1,,trophies,,P,W
2013,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,GB,OM,XX,1,,carvings,,Q,O
2013,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,US,CH,XX,12,,garments,,S,I
2013,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,CH,DE,XX,1,1,bodies,,Q,O
2013,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,DE,CH,XX,,1,bodies,,Q,O
2013,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,US,TH,,2,,feathers,,P,I
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,AW,US,,1,1,live,,P,C
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,,1,2,live,,P,C
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,IT,US,,,1,live,,P,C
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,IT,US,,1,,live,,P,F
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,RU,,1,1,live,,Q,C
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,RU,QA,RU,,1,live,,Q,C
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,US,1,,live,,P,C
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,XX,1,,live,,P,F
2013,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,CA,CA,,1,live,,P,F
2013,I,Cacatua hybrid,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,BM,,1,,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,RU,,1,,live,,Q,O
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,BY,LT,RU,,1,live,,Q,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,BY,UA,BY,1,,live,,Q,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,2,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,1,live,,P,O
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,,,1,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CY,SA,,1,1,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,ES,ZA,,,1,live,,P,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,ZA,,1,,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,KZ,RU,,,1,live,,Q,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,LT,RU,,1,1,live,,Q,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,MY,ZA,,,6,live,,P,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,ZA,,5,4,live,,P,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,RU,AE,PH,,1,live,,P,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,RU,AE,RU,,1,live,,Q,O
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,RU,AZ,RU,,1,live,,Q,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,AR,2,,live,,P,W
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,US,2,,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,1,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,O
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,GB,,1,,specimens,,S,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,IT,US,,1,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,KY,,,2,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,MX,XX,7,,feathers,,P,I
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,CA,CA,,1,live,,P,C
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,CA,CA,,1,live,,P,F
2013,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,CA,CA,,1,live,,P,O
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,BE,CH,,2,,live,,Q,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,1,live,,P,F
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,CH,BE,CH,,2,live,,Q,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,GG,,,1,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,ZA,,,1,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,IE,BB,,1,1,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,LY,ZA,,,2,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,PT,US,,1,1,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,TR,GB,,1,,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,DE,,,2,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,DE,,2,,live,,P,F
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,GB,,1,,specimens,,S,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,TT,,,1,live,,P,C
2013,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,CA,CA,,1,live,,P,F
2013,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,CH,SE,PH,,2,feathers,,S,D
2013,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,CH,SE,,,1,feathers,,S,C
2013,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,FR,ZA,,,6,specimens,ml,S,F
2013,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,IE,ZA,,4,,live,,P,C
2013,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,SK,ZA,,,5,live,,P,C
2013,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,GB,,1,,specimens,,S,C
2013,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,ZA,BH,,,1,live,,P,
2013,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,DE,TH,,11,,live,,P,D
2013,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,DE,TH,,18,,live,,P,D
2013,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,DE,TH,,3,,live,,P,D
2013,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,DE,TH,,11,,live,,P,D
2013,I,Speothos venaticus,Mammalia,Carnivora,Canidae,Speothos,US,AR,,,9,specimens,,S,W
2013,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,ES,US,AR,,2,feathers,,S,W
2013,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,ES,US,AR,,4,specimens,,S,W
2013,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,ES,US,CL,,3,feathers,,S,W
